video,Fragment,Left Ear,Left Elbow,Left Eye,Left Foot,Left Hand,Left Hip,Left Knee,Left Shoulder,Neck,Nose,Right Ear,Right Elbow,Right Eye,Right Foot,Right Hand,Right Hip,Right Knee,Right Shoulder,video,Forward_leaning,speed (km/h)
42,1,3.980417713220126,6.840478452615963,4.616789061338426,7.738370234375518,9.748917782887611,4.484467571307961,6.929949949567687,4.822702076716457,4.593395216811087,4.544860146295227,2.7799879161159278,6.169301423499986,3.249216446640565,8.642431428423244,9.12289259936514,4.799494644015433,6.258969606424848,4.021073183362934,"(42, 1)",70.47978037958592,21.47515822781177
42,2,4.148892381868248,7.353606214367525,4.9291931325714256,8.207521321569152,10.129785990565066,4.851079743638224,6.810134282062716,5.9395060610243995,5.35637065881167,4.790865714647478,2.990670187359731,9.06451654355892,4.1685184192688505,9.171807666415294,9.974316172192225,6.427291932204321,7.202316567653721,4.711515531696158,"(42, 2)",75.33712448497738,20.349451230084483
42,3,3.8707246288997275,7.409978387624738,5.715130815317497,8.20749993357676,11.162531890402903,5.33610743840331,7.130804542488837,3.851117190970141,3.230259880993074,4.445384459202108,2.7123929301540355,5.922707473624058,3.1894205056917877,9.418455067733593,9.054667017176564,5.3284975093068905,6.845341754690471,2.8963071378077,"(42, 3)",68.67186137015618,20.649077999412317
43,0,6.1683667215726325,7.106155529647949,6.351315592361273,5.219428982602696,10.961267182932438,4.588815939686245,5.622859259120499,5.450107437109099,3.8537724205494923,6.972322305671234,,8.728790874574111,5.42879498105117,7.1375963081910925,11.064273643198673,5.07523319661959,7.13099333767039,4.27170136713602,"(43, 0)",75.45537212089549,24.88379097887043
43,1,10.140036005318663,8.53028429475688,1.6169049499918053,6.8499069591603465,8.158369092911231,3.893304909533001,5.273013406959743,4.905316009988609,4.560926689675108,10.71581831699077,9.616789377062846,6.036182880554065,9.926829401435034,6.9532091619909835,6.21607952329686,3.788338574840458,6.487520020402554,4.177547746806996,"(43, 1)",68.05921542126815,21.41203023108006
43,2,10.312348370014181,7.429920826299949,11.476192883199788,8.239204998603268,11.167680844357625,5.024048883495855,7.6030319040475325,6.493375227268086,3.918465187619859,10.516776253233719,1.4760199142553136,7.575737251841294,10.544513313201648,9.525240889068364,9.458968555750067,4.895929699430224,8.584436374309256,3.3093225685479006,"(43, 2)",72.85978363071665,21.08924370040437
43,3,6.501452570590193,7.561364830512608,9.236521490149284,6.799948259539355,9.824972420366947,4.554735803838695,5.544027425012383,4.137357140866025,3.7602705309886217,8.34983173430053,7.753157415861372,5.876940234302004,8.724250855426419,6.485787715371963,9.271490852071965,4.307741712510977,6.445277358121485,3.6037441341347796,"(43, 3)",66.20734118113997,20.88100657816772
44,0,5.6677676050701535,4.628209646180991,5.863474040239939,11.864289400756892,11.159971168653668,5.838179775893518,8.634362159707573,4.1234053896387355,4.759957400019645,5.67683623176692,2.1511906445763893,4.696930911065378,6.548558260660429,10.483385959304341,9.986562366487453,5.68977666615717,7.5197071329182394,4.453240270179513,"(44, 0)",72.91776719597318,21.013883529483746
44,1,5.192147528914468,5.9106148239133525,4.049239018243597,10.108245042647106,11.558570539734413,6.45568244814187,7.936753914475962,3.57923356496471,3.3985668252106556,5.122683329595362,4.0862201459607626,4.925870335889023,5.448950273748217,12.203636319922646,10.99470187362954,6.0565767030915545,7.5766498062358405,3.4775579859578016,"(44, 1)",68.98557639212711,21.052231272155783
44,2,5.716537817398112,4.4171611317780455,6.242724239111649,10.939425310624545,9.999171176687266,6.249218020137888,7.782492349798938,3.9007947340183255,4.556769836200033,6.458095293095349,6.307212870634789,4.949432371253822,5.972616152719787,10.483996393120815,9.87465428953486,5.932351689835539,7.444585392468023,4.878076373757628,"(44, 2)",73.9564496496177,19.87227239344101
44,3,5.15175148197715,4.850897787861821,6.941685516976047,10.740979718237082,10.475599368084056,6.559036320412497,8.618305667238799,4.584655185366241,4.683662399766275,5.687135336727279,4.848121586163394,5.013701838932949,5.7722516930374566,11.710541788659539,11.666047397712079,6.096996987676759,7.932663049382025,4.68677221981329,"(44, 3)",69.23208171504872,19.386664218075335
45,0,5.447014093868694,7.139215600999257,5.9359971354906245,9.096063080505049,12.594834927582298,5.250931186759177,8.143447088448244,6.708924172030983,6.820568686975122,6.127405248004194,3.486179416480235,7.3374636228397145,4.497966460288852,8.980655563994858,9.743230497131016,6.470004574445049,7.719872886572737,6.568348622136917,"(45, 0)",74.99999296035948,20.72913228668233
45,1,5.142629398183441,5.502718589647068,3.6685596919026073,7.167007426414553,10.39220898664284,3.8394343735253633,4.097705138005594,5.6038691480399505,5.52355570843076,3.651588088323618,4.170641751275042,4.017818662477217,4.342180354400946,9.17982929244589,7.856211960425776,4.110843672292386,5.071689454403976,6.256461241934028,"(45, 1)",69.64389508314983,21.516318718029012
45,2,6.75144946998973,7.411879911660104,8.728773450566733,8.270734652769127,12.510608858537735,5.537233673393591,6.398814480810059,7.4188712647463,7.59131474238781,6.44820368446435,5.250694754303121,8.598405106483629,6.261152387469493,9.346715460307347,10.244618833684788,6.278041652198838,6.965829065440853,7.893208712921789,"(45, 2)",71.1439940408344,20.38868400591178
45,3,4.551136214613817,5.985647929564552,5.532999217103804,9.198944690776038,10.34452931951313,4.067743996238375,6.072903634901888,5.952942557784082,5.738791810415482,4.9756826980483995,5.108170080099805,4.408291999049739,5.089752911572263,10.601871423768802,9.361797669430242,3.944066741315639,6.3953302285552125,5.430809659928584,"(45, 3)",67.86167931004736,20.955877412823785
46,0,6.310562925941286,6.48213125198857,7.778772185112261,6.960329402223676,9.712422787594036,4.388271913381143,6.115456300551032,4.975223100955461,5.250509882923384,7.819867990248594,3.7872575907781876,7.603668661204794,7.420514296994721,9.339984085972343,9.230233546436544,4.345345250375799,7.58198680368652,3.291677789045055,"(46, 0)",74.07483272504416,22.5194983375973
46,1,,6.741927105928362,5.450282864565006,5.172300861683983,9.1938711146227,3.390542488765104,4.829221401108789,3.6630597690103204,3.149352046920712,6.108284680595663,3.561842892225361,5.7749083730634645,4.533024186330232,6.501078803836227,9.332446916920858,3.2812445394414707,6.285959984722992,2.8256467246457433,"(46, 1)",70.83837917708273,20.948204258054158
46,2,9.244691356006248,7.511540573779065,10.179264052786849,5.855394150151527,11.724804892824375,4.781931202943018,5.696794700398294,6.485799328443916,5.6377074489540515,10.252995681446357,3.772775502944935,8.171006468672365,8.14936740933348,7.388405420258639,12.161440086023344,4.733392409897298,6.875187327086647,4.397278259858264,"(46, 2)",73.07106218240195,19.617854750058378
46,3,8.422970326685832,8.17031128683807,8.996151909496064,6.85548993000751,10.140316648939061,4.621143682923326,6.782388408457271,5.229838850975788,4.4314838774779,8.454835736465709,5.1424243008921176,6.338362950166241,6.07864655078813,8.657597668040516,11.075109813424364,4.656466084613888,7.6321988987812075,4.048889892658353,"(46, 3)",66.52335747530095,20.031689266743204
47,0,5.545191822728756,4.6313535340353535,6.762615653342053,10.37850356149025,10.657620304558273,6.137707260812037,8.500279352220572,5.620282929906438,5.5053757749710615,6.445800524724938,6.881591154009628,5.952142005684534,5.200459017360915,10.9353757741751,9.165705308488558,6.488980233868574,7.737939927468895,5.3683661653454156,"(47, 0)",70.33694986669835,20.15277894075089
47,1,6.544874182479124,5.919240948348974,4.5040794632024,9.189627272076333,10.773833603018964,7.053388610719132,7.574189699061617,3.8089425717599417,4.155009229138189,7.176994118066564,5.221480602398252,5.25577867852214,6.613357510860497,11.73069895050616,10.336754611234294,5.965115025340345,6.558108778989265,4.3372993625654,"(47, 1)",67.26893606363363,21.057790692730514
47,2,5.400004193365832,4.987281322650045,6.382346441329409,10.951430873855836,11.039333429517313,6.845802482033755,8.36560708354277,5.045751359760282,4.9014605414478805,6.36429845863099,6.086805114498768,5.513034309881582,6.143306482675409,11.011701974230704,10.475857822780117,6.240928317082249,8.002420204198053,4.829720465453103,"(47, 2)",72.04140311807716,20.495766585050863
47,3,6.862730292448485,5.825329730888611,4.79408943635639,11.022261028768705,10.850042515602283,6.645499989282249,7.63645131662502,4.110258294471923,4.268009450641161,5.341300201218298,4.213524549079608,5.23855101438882,5.336783512885552,12.759484041463542,10.845103876168563,5.680837663670645,6.742738721772467,4.482132549756751,"(47, 3)",70.36685361931545,20.565247873631286
48,0,5.016193775435098,4.419309502129881,6.440486219700177,5.103603239384236,13.777323736722465,4.465899028069766,5.985138380628573,3.937031287504182,4.257460267546588,6.319261221560979,9.20005104656484,4.441203131453714,3.424167705831799,2.9830155202500057,11.604375366218152,4.286883854870949,6.555762692497124,3.7252761037701223,"(48, 0)",79.78914335363616,24.909843640140966
48,1,,11.36484647361016,6.787210363583748,4.7051503442083495,14.735441228650904,5.134631853335853,5.9551417651444165,7.599587580004014,6.901771436034297,9.97460405560435,7.834970346423598,6.00032139075572,8.491706569182352,7.370664307090416,14.964459181774547,4.001030848967921,6.072147846973273,7.036812318199614,"(48, 1)",72.95834806392361,21.82065769196122
48,2,7.917481661960774,10.001564532971493,9.883781169485367,7.285760267132011,16.820187993680882,6.1975908258563495,6.359420992577825,8.981920005183488,8.76431749522527,10.547337958348107,2.4502312562389634,10.17983457117338,10.718536410354151,8.118404632661697,18.123398435238794,6.605139143515949,6.284330620933303,8.850948778806924,"(48, 2)",73.67381454410504,21.997229466789417
48,3,11.888507334257833,13.640270201705588,10.330846445933869,6.544248060983808,17.21466653131267,6.469637582054162,5.328408125725405,8.8551369034343,7.812095025060562,8.959685047847787,7.32302303661253,9.645507776405772,9.24467559018183,8.075145162720927,22.53115519564757,4.720221420707404,5.3496764560827685,7.6978245431696,"(48, 3)",78.075023162878,21.07923119954103
49,0,4.781813647226324,6.248230253482901,5.463674018888155,6.833475456607256,9.309066037111553,4.6438151168383985,7.030677157317197,3.335727499976061,3.6856147535229487,5.992916337195576,5.4457133288931985,5.715764985358252,6.514058354943701,7.971683978142645,10.071781674034376,5.131308894588311,7.026220120167218,3.4686449756249167,"(49, 0)",74.955220942648,20.674863527890746
49,1,7.724838781950313,5.4942637797354665,5.820554548985551,8.162487850414548,9.796500774325306,4.3467238531139465,8.101813934518155,4.27857572705511,3.312937909989306,5.577897836122574,3.622005841629458,4.810558220869025,5.417155967494143,8.590877337288287,9.453867404732433,5.925336503959995,7.242119330556072,3.9257577883152996,"(49, 1)",74.63237287619529,19.485922937263073
49,2,7.97136539500253,5.774992308187522,8.107928967210572,5.791537128541522,7.912403838182688,3.9697101474909795,6.9794455774306305,5.142277890564205,5.283379801867367,9.210108979677836,4.579996751852829,7.3721165408343134,9.990491089169064,7.56250867168367,8.834458767468366,4.26227453000619,6.232599477137715,5.191858105281659,"(49, 2)",75.1008497614778,18.55071464712978
49,3,5.149231105411577,6.697533149327212,8.07234095584368,8.039731068271024,10.666515555712207,4.940806100900403,7.959857736912907,5.5924058585261385,5.509730691078031,8.318855378543649,6.5347342208224735,7.292055729093521,8.027002204614702,8.977299878502393,11.199087178148913,5.4803075446414935,7.635574077139872,5.16525321660238,"(49, 3)",77.00167634940375,19.658512347051552
50,0,9.119731228106039,6.195800885631977,10.418754339550297,6.590775339292251,13.609939074665546,4.710237749560564,6.162730931426138,6.866156982877583,8.465978797347127,11.168393381264483,,10.160635017615064,12.012656835360236,7.910987279439178,13.017489429392972,5.261578512023509,6.233687241850567,8.756594335290924,"(50, 0)",67.73078670172879,23.674223771494503
50,1,10.642365244913115,8.420280353836354,11.817055754123386,4.852757327911967,11.43986950291008,5.481347723203204,5.470327067672452,7.169966613299723,5.069560828877784,10.75051172098946,9.370264329016003,6.896720378505175,10.788082931700886,9.348040766681251,9.850342221134035,3.71254802724903,6.012197804584609,4.691026052091729,"(50, 1)",67.31046137191773,22.632744377255563
50,2,9.130594987850175,7.567903580760199,13.351350147827999,6.844192394930315,13.20149534046973,4.590629959238342,7.3292382380747005,7.9969170614152585,9.541260596330101,14.770427648746923,,11.758057007993322,15.829249277969794,7.546635853059414,13.407612130833632,5.770413235729211,7.5035525692322835,10.2740421793486,"(50, 2)",66.74754743982128,22.143538053311012
50,3,13.227155818168299,8.434645061109078,13.977473879305446,5.933609519352205,13.669367862794932,4.985508092868337,7.044560294921665,7.203032691229191,5.469632179425657,10.2995042215015,9.223189030645981,7.180407383312762,12.967502340825758,9.28379726809503,9.770222186140042,4.6209368865373,6.140780330211671,5.588708152253137,"(50, 3)",66.13135803070999,22.335848705442128
51,0,6.371968681979609,7.3513082828562,5.948344856271183,6.421944548456026,11.1561187615377,4.883306097538744,7.435086477454241,5.525095425272192,7.060195390801556,7.419172146493888,9.797764080976286,9.699797068817345,6.663364449567318,6.260724180266304,12.596049513824749,5.475045469341308,7.488194777810943,8.715590916524375,"(51, 0)",60.945259059677454,21.275288375205378
51,1,9.478961168363119,9.000132063826623,7.583339245333313,7.078877031727981,12.318759422629933,4.686305472739275,7.591459743425933,6.994719674849037,5.648305768920766,7.78309318568162,4.814892317957018,10.889398036319793,6.6817013893381,9.877895174037093,15.408062464187946,4.143011895373142,7.6205590829097645,6.112005337465402,"(51, 1)",60.241368467316114,22.469055561391595
51,2,6.430828004093043,7.131288435464844,6.9290715581186575,7.324110697129343,14.10259173400418,5.993237938932087,6.735744647844381,4.8967897825726725,5.30094085993727,6.894478581475251,11.580145472059957,7.84305702299548,5.93496377962129,6.5710707570011415,10.94871460648743,6.109744092267291,6.866595011586315,8.729842875385351,"(51, 2)",63.59735087430795,21.83887032923391
51,3,10.463094199106962,8.00320232561724,6.779872814831768,6.2725597279450005,14.548151692708059,4.491321380495946,8.027283804407595,6.189542227709461,4.415967012361194,7.074371607283933,5.930853410825922,10.106924651121226,6.1235267321847235,11.844270887267752,15.659205352392105,5.522891349349123,8.156623390635476,4.970182934266363,"(51, 3)",63.207643020191334,21.77530337501101
52,0,4.009123763665711,9.571186351192235,4.383100416126054,8.332938848915562,16.546565905536763,5.806248715334644,8.290133872177497,5.646279537714108,5.731596372507974,5.640641858931746,5.296916500495523,11.127369752064242,6.373997595236319,10.795773470926642,43.31754280040031,6.600137029918368,7.112739919326228,4.840802302988594,"(52, 0)",72.0395757651976,23.36880111194306
52,1,4.779423318513517,12.2020949483954,5.509093862214556,7.751997853445962,24.217910340530516,6.523301368007811,7.810966640176539,6.044380119641866,5.2680065303754775,6.041705637266333,4.950814437419762,7.663488153163344,5.314252025896511,12.13822946877768,19.20057541197762,6.821008488170639,6.186966879097142,5.495522247290971,"(52, 1)",74.49383865141343,20.76626494340116
52,2,3.644574693797608,8.96071625713908,4.6149654289911135,9.077334937738014,16.937193328344353,5.601550009352239,10.590753109905654,4.827122265548166,4.877062843227689,6.141355258213625,7.821175792327371,11.030738252986954,4.500703873569856,11.610024200766317,40.14978402304377,5.429045210792628,8.284487337696419,5.122709224998963,"(52, 2)",76.24737364113004,20.37786706515635
52,3,5.410199275317441,11.047337070360495,5.230046452068941,7.602102567817432,23.54601693739877,5.9014481416726525,8.322378405593959,5.876729562824075,6.057626124484935,5.8340307450201445,5.978748903520846,8.332573382292885,6.0189863333558,12.432011973827365,25.744023608735297,6.4474977497304256,7.086599491540915,6.416987893742871,"(52, 3)",77.73539571849449,20.235232902463984
53,0,7.511452907803419,9.898009504201454,8.404322233738284,9.224436959513088,15.173997970160649,5.9938046619309375,6.478376374595951,6.175275514728625,6.182202884357819,8.59083681618419,,9.392333149315768,8.948356668263225,10.53157581915365,13.992603960515936,5.981412889556853,7.103452759973861,5.757624718465419,"(53, 0)",79.90691811931465,23.118881500746067
53,1,7.747360976188952,9.364118161610877,10.62407835359267,9.581280752397605,17.677427037005423,6.199036931449998,8.333146175351509,7.237107319744029,7.838365371227496,11.215190525138068,9.148984543585321,6.552805543667545,10.32210646620259,11.588479571623857,14.365331882162481,5.252790441840542,8.06265944790219,6.767232952122116,"(53, 1)",72.6067159534038,20.51304379575124
53,2,9.569003816095389,9.670120639483207,11.040204934648655,10.005539861166149,16.083100744154745,4.986217294810055,7.112286303754702,7.92294349425076,8.167689589470084,11.076512806595645,6.980487630216106,10.274636332238979,12.814366800585736,9.895241918723972,14.093828617078213,5.732267352230094,7.80219526214579,8.744075589642753,"(53, 2)",72.9802567983309,19.981611191824136
53,3,12.647135807968528,9.359041061646657,10.093931158169468,8.771139757187141,16.890529783456177,6.283849033816511,7.578607176554008,7.144125317259006,6.602828017995149,11.712114124932851,8.988873723898283,7.477180902751901,10.41301463364466,11.06284131219909,12.245556311684451,5.545247914536275,8.802437239543877,6.685311418517814,"(53, 3)",72.80669913985291,18.911979959806914
54,0,4.256893686062558,5.47494554221049,4.243184436089653,8.176230681506697,17.296236382320235,3.23506367028075,4.607041975238976,4.008324873357433,3.420181374988451,3.884107646586604,3.7621110901466333,5.89356348160402,4.450974609114644,8.55381825131946,13.692245537967214,3.6702709552222883,4.163250946742167,4.0435509151826965,"(54, 0)",77.79699601007046,22.282743152631763
54,1,3.831730502560202,6.567809290150074,5.108831495613548,10.665533911122862,14.673247601786386,3.2008958323133103,5.693689720515821,3.396046657339451,3.2377077595215673,5.297492178132287,4.193964358910655,5.340395501373919,5.131685101899669,5.933069898207057,12.566980226277142,3.6347801674485285,5.252981528981949,3.4036200056103643,"(54, 1)",76.05463521525166,20.993874895787076
54,2,4.849103471536111,6.279005391325055,4.337173497742618,9.014959529555698,14.896167308376153,3.510704662237254,4.820736907033164,4.110634482306548,3.5406581434930544,4.733564069415464,3.4368448717331828,5.557339992285275,5.831430524030925,7.597840893864725,14.51891634703023,3.553067578206503,4.838643234856003,4.312169452956701,"(54, 2)",75.36017575191639,20.72759944557222
54,3,4.018675786703543,7.363231544089988,3.737611925480159,9.886136194790433,12.563011047869008,4.238188036353595,6.130951259151046,4.041780501673038,2.5484344524860694,5.274054580079294,4.541010316991298,5.667140075861551,5.285332814035597,6.886391940543709,11.736254244395115,3.3781106691314293,5.681517044063337,3.8172927347202394,"(54, 3)",77.18900216849913,20.906891507521134
